0833-01-023,South Washington County School Dist,South Washington Alternative High School,Washington,101
0833-01-024,South Washington County School Dist,Park High School,Washington,1975
0833-01-025,South Washington County School Dist,East Ridge High School,Washington,1954
0833-01-028,South Washington County School Dist,Woodbury Middle School,Washington,1158
0833-01-029,South Washington County School Dist,Woodbury High School,Washington,1972
0833-01-030,South Washington County School Dist,Armstrong Elementary,Washington,331
0833-01-031,South Washington County School Dist,Nuevas Fronteras Spanish Immersion Elementary,Washington,466
0833-01-032,South Washington County School Dist,Crestview Elementary,Washington,411
0833-01-033,South Washington County School Dist,Ages 3-5 Early Childhood Special Education,Washington,516
0833-01-034,South Washington County School Dist,Grey Cloud Elementary,Washington,711
0833-01-036,South Washington County School Dist,Hillside Elementary,Washington,431
0833-01-037,South Washington County School Dist,Cottage Grove Elementary,Washington,428
0833-01-038,South Washington County School Dist,Newport Elementary,Washington,266
0833-01-040,South Washington County School Dist,Pine Hill Elementary,Washington,477
0833-01-041,South Washington County School Dist,Liberty Ridge Elementary,Washington,768
0833-01-042,South Washington County School Dist,Pullman Elementary,Washington,423
0833-01-043,South Washington County School Dist,Red Rock Elementary,Washington,634
0833-01-044,South Washington County School Dist,Royal Oaks Elementary,Washington,516
0833-01-045,South Washington County School Dist,Gordon Bailey Elementary,Washington,610
0833-01-046,South Washington County School Dist,Woodbury Elementary,Washington,435
0833-01-047,South Washington County School Dist,Middleton Elementary,Washington,667
0833-01-052,South Washington County School Dist,Access,Washington,12
0833-01-056,South Washington County School Dist,Next Step Transition Program,Washington,77
0833-01-075,South Washington County School Dist,Valley Crossing Elementary,Washington,614
0834-01-047,Stillwater Area Public School Dist.,Stillwater Area High School,Washington,2730
0834-01-048,Stillwater Area Public School Dist.,Oak-Land Middle School,Washington,981
0834-01-049,Stillwater Area Public School Dist.,Stillwater Middle School,Washington,926
0834-01-050,Stillwater Area Public School Dist.,Bridge Transition Program,Washington,29
0834-01-061,Stillwater Area Public School Dist.,St Croix Valley Area Learning Cntr.,Washington,74
0834-01-785,Stillwater Area Public School Dist.,Afton-Lakeland Elementary,Washington,440
0834-01-786,Stillwater Area Public School Dist.,Andersen Elementary,Washington,312
0834-01-787,Stillwater Area Public School Dist.,Lake Elmo Elementary,Washington,676
0834-01-788,Stillwater Area Public School Dist.,Lily Lake Elementary,Washington,437
0834-01-793,Stillwater Area Public School Dist.,Stonebridge Elementary,Washington,396
0834-01-797,Stillwater Area Public School Dist.,Brookview Elementary,Washington,477
0834-01-798,Stillwater Area Public School Dist.,GATE 4/5,Washington,59
0834-01-803,Stillwater Area Public School Dist.,Stillwater Special Services-ECSE,Washington,205
0834-01-804,Stillwater Area Public School Dist.,Rutherford Elementary,Washington,548
0836-01-010,Butterfield Public School District,Butterfield Elementary,Watonwan,119
0836-01-030,Butterfield Public School District,Butterfield Secondary,Watonwan,99
0837-01-010,Madelia Public School District,Madelia Elementary,Watonwan,343
0837-01-020,Madelia Public School District,Madelia Secondary,Watonwan,269
0837-01-030,Madelia Public School District,eMinnesota Online Academy,Watonwan,2
0840-01-010,St. James Public School District,St. James Early Childhood,Watonwan,10
0840-01-020,St. James Public School District,St. James Northside Elementary,Watonwan,452
0840-01-025,St. James Public School District,Armstrong School,Watonwan,69
0840-01-111,St. James Public School District,St. James Middle/High School,Watonwan,506
0846-01-010,Breckenridge Public School District,Breckenridge Elementary,Wilkin,309
0846-01-020,Breckenridge Public School District,Breckenridge Middle,Wilkin,91
0846-01-030,Breckenridge Public School District,Breckenridge Senior High,Wilkin,219
0850-01-010,Rothsay Public School District,Rothsay Elementary,Wilkin,172
0850-01-020,Rothsay Public School District,Rothsay Secondary,Wilkin,128
0852-01-010,Campbell-Tintah Public School Dist.,Campbell-Tintah Elementary,Wilkin,72
0852-01-020,Campbell-Tintah Public School Dist.,Campbell-Tintah Secondary,Wilkin,64
0857-01-010,Lewiston-Altura Public School District,Lewiston-Altura Elementary,Winona,215
0857-01-020,Lewiston-Altura Public School District,Lewiston-Altura Intermediate El,Winona,107
0857-01-030,Lewiston-Altura Public School District,Lewiston-Altura Secondary,Winona,401
0858-01-002,St. Charles Public School District,St. Charles Elementary,Winona,526
0858-01-003,St. Charles Public School District,St. Charles Secondary,Winona,478
0861-01-002,Winona Area Public School District,Jefferson Elementary,Winona,314
0861-01-003,Winona Area Public School District,Winona Early Childhood Special Ed.,Winona,79
0861-01-006,Winona Area Public School District,Winona Middle,Winona,774
0861-01-007,Winona Area Public School District,Winona Senior High,Winona,890
0861-01-012,Winona Area Public School District,Washington-Kosciusko Elementary,Winona,312
0861-01-015,Winona Area Public School District,Goodview Elementary,Winona,196
0861-01-019,Winona Area Public School District,Winona Area Learning Center,Winona,69
0876-01-001,Annandale Public School District,Annandale Elementary School,Wright,923
0876-01-002,Annandale Public School District,Annandale Middle School,Wright,497
0876-01-003,Annandale Public School District,Annandale Senior High,Wright,583
0877-01-010,Buffalo-Hanover-Montrose Public Sch,Parkside Elementary,Wright,353
0877-01-015,Buffalo-Hanover-Montrose Public Sch,Buffalo Early Child. Sp. Ed Program,Wright,121
0877-01-020,Buffalo-Hanover-Montrose Public Sch,Hanover Elementary,Wright,378
0877-01-030,Buffalo-Hanover-Montrose Public Sch,Buffalo Community Middle,Wright,1304
0877-01-040,Buffalo-Hanover-Montrose Public Sch,Buffalo Senior High,Wright,1832
0877-01-045,Buffalo-Hanover-Montrose Public Sch,Phoenix Learning Center,Wright,27
0877-01-050,Buffalo-Hanover-Montrose Public Sch,Montrose Elementary School of Innovation,Wright,343
0877-01-060,Buffalo-Hanover-Montrose Public Sch,Tatanka Elementary STEM School,Wright,456
0877-01-065,Buffalo-Hanover-Montrose Public Sch,Northwinds Elementary,Wright,438
0877-01-070,Buffalo-Hanover-Montrose Public Sch,Discovery Elementary,Wright,227
0877-01-085,Buffalo-Hanover-Montrose Public Sch,Pride Transitions,Wright,21
0879-01-010,Delano Public School District,Delano Elementary,Wright,637
0879-01-015,Delano Public School District,Delano Intermediate School,Wright,534
0879-01-020,Delano Public School District,Delano High School,Wright,1213
0881-01-010,Maple Lake Public School District,Maple Lake Elementary,Wright,379
0881-01-020,Maple Lake Public School District,Maple Lake Secondary,Wright,401
0882-01-010,Monticello Public School District,Pinewood Elementary,Wright,750
0882-01-020,Monticello Public School District,Monticello Senior High,Wright,1271
0882-01-030,Monticello Public School District,Monticello Middle,Wright,1011
0882-01-040,Monticello Public School District,Monticello Alternative Program,Wright,32
0882-01-050,Monticello Public School District,Little Mountain Elementary,Wright,558
0882-01-061,Monticello Public School District,Eastview Education Center,Wright,323
0882-01-062,Monticello Public School District,Monticello Nature Based Education,Wright,121
0882-01-070,Monticello Public School District,PRAIRIE HOUSE SCHOOL,Wright,6
0883-01-001,Rockford Public School District,Rockford Secondary,Hennepin,495
0883-01-002,Rockford Public School District,Rockford Elementary Arts Magnet Sch,Hennepin,577
0883-01-003,Rockford Public School District,Rockford Middle,Wright,481
0885-01-010,St. Michael-Albertville School Dist,Albertville Primary,Wright,441
0885-01-020,St. Michael-Albertville School Dist,St. Michael-Albertville Senior High,Wright,2197
0885-01-030,St. Michael-Albertville School Dist,St. Michael-Albertville Middle East,Wright,884
0885-01-040,St. Michael-Albertville School Dist,St. Michael Elementary,Wright,487
0885-01-050,St. Michael-Albertville School Dist,Knights Academy,Wright,43
0885-01-060,St. Michael-Albertville School Dist,Big Woods Elementary,Wright,653
0885-01-070,St. Michael-Albertville School Dist,Fieldstone Elementary School,Wright,579
0885-01-090,St. Michael-Albertville School Dist,St. Michael-Albertville Middle West,Wright,1082
0891-01-010,Canby Public School District,Canby Secondary,Yellow Medicine,293
0891-01-020,Canby Public School District,Canby Elementary,Yellow Medicine,274
0911-01-101,Cambridge-Isanti Public School District,Cambridge Primary School,Isanti,471
0911-01-102,Cambridge-Isanti Public School District,Isanti Primary School,Isanti,444
0911-01-103,Cambridge-Isanti Public School District,School For All Seasons,Isanti,127
0911-01-201,Cambridge-Isanti Public School District,Cambridge Intermediate School,Isanti,525
0911-01-202,Cambridge-Isanti Public School District,Isanti Intermediate School,Isanti,441
0911-01-301,Cambridge-Isanti Public School District,Cambridge Middle School,Isanti,601
0911-01-302,Cambridge-Isanti Public School District,Isanti Middle School,Isanti,528
0911-01-350,Cambridge-Isanti Public School District,Cambridge-Isanti High School,Isanti,1561
0911-01-380,Cambridge-Isanti Public School District,Riverside Academy,Isanti,53
0911-01-381,Cambridge-Isanti Public School District,Riverside Academy IS,Isanti,28
0911-01-385,Cambridge-Isanti Public School District,Riverside Academy MLP,Isanti,3
0911-01-403,Cambridge-Isanti Public School District,Isanti Early Childhood Special Education,Isanti,46
0911-01-404,Cambridge-Isanti Public School District,Cambridge Early Childhood Special Education,Isanti,37
0911-01-700,Cambridge-Isanti Public School District,Moving Forward,Isanti,15
0911-01-701,Cambridge-Isanti Public School District,Brookside Academy,Isanti,19
0912-01-010,Milaca Public School District,Milaca Elementary,Mille Lacs,852
0912-01-030,Milaca Public School District,Milaca Secondary High,Mille Lacs,786
0912-01-040,Milaca Public School District,Milaca Area Learning Center,Mille Lacs,31
0912-01-055,Milaca Public School District,Rum River Online,Mille Lacs,13
0914-01-001,Ulen-Hitterdal Public School Dist,Ulen-Hitterdal Elementary,Clay,151
0914-01-002,Ulen-Hitterdal Public School Dist,Ulen-Hitterdal Secondary,Clay,143
0915-52-010,Southern Plains Education Cooperative,Southern Plains Education Coop.,Martin,27
0915-52-020,Southern Plains Education Cooperative,SOUTHERN PLAINS AREA LEARNING CNTR.,Martin,36
0915-52-045,Southern Plains Education Cooperative,Southern Plains Bridges,Martin,32
0915-52-070,Southern Plains Education Cooperative,Positive Approach To Learning,Martin,7
0916-06-015,Northeast Metro 916,Bellaire Education Center,Ramsey,26
0916-06-020,Northeast Metro 916,A/O Program,Washington,9
0916-06-026,Northeast Metro 916,Cambia Hills,Anoka,26
0916-06-029,Northeast Metro 916,Assessment Center,Ramsey,4
0916-06-031,Northeast Metro 916,Willows,Anoka,24
0916-06-035,Northeast Metro 916,Aris Currell,Washington,12
0916-06-037,Northeast Metro 916,Quora Secondary School,Ramsey,174
0916-06-040,Northeast Metro 916,Karner Blue Education Center,Anoka,102
0916-06-056,Northeast Metro 916,South Campus Education Center,Ramsey,63
0916-06-058,Northeast Metro 916,Pankalo Education Center,Washington,93
0916-06-062,Northeast Metro 916,916 MAHTOMEDI ACADEMY,Ramsey,102
0916-06-063,Northeast Metro 916,East View Academy,Ramsey,155
0916-06-068,Northeast Metro 916,WELS North,Ramsey,32
0916-06-070,Northeast Metro 916,Aris Woodwinds,Washington,16
0916-06-263,Northeast Metro 916,NE Metro North,Ramsey,4
0916-06-363,Northeast Metro 916,NE Metro Tartan,Washington,1
0916-06-465,Northeast Metro 916,Metro Heights Academy,Anoka,223
0917-06-030,Intermediate School District 917,917 Transitional Education Serv Alt,Dakota,120
0917-06-051,Intermediate School District 917,917 Intra-Dakota Educational Alt,Dakota,57
0917-06-060,Intermediate School District 917,Deaf/Hard of Hearing,Dakota,29
0917-06-061,Intermediate School District 917,917 Paces,Dakota,39
0917-06-071,Intermediate School District 917,Dakota Cty. ALC,Dakota,269
0917-06-079,Intermediate School District 917,West Heights Extended Day,Dakota,9
0917-06-080,Intermediate School District 917,West Heights ALC,Dakota,98
0917-06-104,Intermediate School District 917,New Chance,Dakota,3
0917-06-105,Intermediate School District 917,Riverside School,Dakota,15
0917-06-300,Intermediate School District 917,Options,Dakota,22
0917-06-400,Intermediate School District 917,917 Sun,Dakota,144
0917-06-500,Intermediate School District 917,917 Dash,Dakota,21
0917-06-700,Intermediate School District 917,TEA,Dakota,57
0917-06-818,Intermediate School District 917,Dakota County Area Learning School - South,Dakota,16
0917-06-900,Intermediate School District 917,Customized Alternative Solutions for Education (CASE),Dakota,12
0926-83-020,Region 4-Lakes Country Service Coop,Lakes Country Youth Educ Svcs,Clay,48
0926-83-030,Region 4-Lakes Country Service Coop,Lakes Country Academy - FF,Otter Tail,14
0926-83-050,Region 4-Lakes Country Service Coop,Lakes Country Academy - ALEX,Douglas,11
0935-52-012,Fergus Falls Area Special Education Cooperative,Fergus Falls Early Childhood Sp Ed,Otter Tail,57
0935-52-013,Fergus Falls Area Special Education Cooperative,Fergus Falls EC/Elementary Sp Ed,Otter Tail,4
0935-52-014,Fergus Falls Area Special Education Cooperative,Fergus Falls Elementary Sp Ed 5-8,Otter Tail,4
